Ticker,Cambio(%) 1_dia,Fecha
K,1,26/Enero/2021
KEY,-1,26/Enero/2021
KEYS,1,26/Enero/2021
KHC,1,26/Enero/2021
KIM,1,26/Enero/2021
KLAC,-1,26/Enero/2021
KMB,1,26/Enero/2021
KMI,-1,26/Enero/2021
KMX,1,26/Enero/2021
KO,1,26/Enero/2021
KR,1,26/Enero/2021
KSU,-1,26/Enero/2021
L,-1,26/Enero/2021
LB,-1,26/Enero/2021
LDOS,-1,26/Enero/2021
LEG,-1,26/Enero/2021
LEN,-1,26/Enero/2021
LH,-1,26/Enero/2021
LHX,-1,26/Enero/2021
LIN,1,26/Enero/2021
LKQ,-1,26/Enero/2021
LLY,1,26/Enero/2021
LMT,-1,26/Enero/2021
LNC,-1,26/Enero/2021
LNT,-1,26/Enero/2021
LOW,-1,26/Enero/2021
LRCX,-1,26/Enero/2021
LUMN,1,26/Enero/2021
LUV,1,26/Enero/2021
LVS,-1,26/Enero/2021
LW,-1,26/Enero/2021
LYB,-1,26/Enero/2021
LYV,-1,26/Enero/2021
MA,-1,26/Enero/2021
MAA,1,26/Enero/2021
MAR,1,26/Enero/2021
MAS,-1,26/Enero/2021
MCD,1,26/Enero/2021
MCHP,-1,26/Enero/2021
MCK,1,26/Enero/2021
MCO,1,26/Enero/2021
MDLZ,1,26/Enero/2021
MDT,-1,26/Enero/2021
MET,-1,26/Enero/2021
MGM,-1,26/Enero/2021
MHK,-1,26/Enero/2021
MKC,1,26/Enero/2021
MKTX,1,26/Enero/2021
MLM,-1,26/Enero/2021
MMC,-1,26/Enero/2021
MMM,1,26/Enero/2021
MNST,1,26/Enero/2021
MO,1,26/Enero/2021
MOS,-1,26/Enero/2021
MPC,-1,26/Enero/2021
MRK,-1,26/Enero/2021
MRO,-1,26/Enero/2021
MS,-1,26/Enero/2021
MSCI,1,26/Enero/2021
MSFT,1,26/Enero/2021
MSI,-1,26/Enero/2021
MTB,-1,26/Enero/2021
MTD,-1,26/Enero/2021
MU,-1,26/Enero/2021
MXIM,1,26/Enero/2021
NCLH,-1,26/Enero/2021
NDAQ,-1,26/Enero/2021
NEE,-1,26/Enero/2021
NEM,-1,26/Enero/2021
NFLX,1,26/Enero/2021
NI,-1,26/Enero/2021
NKE,-1,26/Enero/2021
NLOK,1,26/Enero/2021
NLSN,1,26/Enero/2021
NOC,-1,26/Enero/2021
NOV,-1,26/Enero/2021
NOW,-1,26/Enero/2021
NRG,-1,26/Enero/2021
NSC,-1,26/Enero/2021
NTAP,1,26/Enero/2021
NTRS,-1,26/Enero/2021
NUE,-1,26/Enero/2021
NVDA,-1,26/Enero/2021
NVR,1,26/Enero/2021
NWL,1,26/Enero/2021
NWS,1,26/Enero/2021
NWSA,1,26/Enero/2021
O,1,26/Enero/2021
ODFL,-1,26/Enero/2021
OKE,-1,26/Enero/2021
OMC,1,26/Enero/2021
ORCL,1,26/Enero/2021
ORLY,1,26/Enero/2021
OTIS,-1,26/Enero/2021
OXY,-1,26/Enero/2021
PAYC,-1,26/Enero/2021
PAYX,1,26/Enero/2021
PBCT,1,26/Enero/2021
PCAR,-1,26/Enero/2021
PEAK,-1,26/Enero/2021
PEG,-1,26/Enero/2021
PEP,1,26/Enero/2021
PFE,1,26/Enero/2021
PFG,-1,26/Enero/2021
PG,1,26/Enero/2021
PGR,-1,26/Enero/2021
PH,-1,26/Enero/2021
PHM,-1,26/Enero/2021
PKG,-1,26/Enero/2021
PKI,-1,26/Enero/2021
PLD,1,26/Enero/2021
PM,1,26/Enero/2021
PNC,-1,26/Enero/2021
PNR,-1,26/Enero/2021
PNW,-1,26/Enero/2021
POOL,-1,26/Enero/2021
PPG,1,26/Enero/2021
PPL,1,26/Enero/2021
PRGO,-1,26/Enero/2021
PRU,-1,26/Enero/2021
PSA,1,26/Enero/2021
PSX,-1,26/Enero/2021
PVH,-1,26/Enero/2021
PWR,-1,26/Enero/2021
PXD,-1,26/Enero/2021
PYPL,-1,26/Enero/2021
QCOM,-1,26/Enero/2021
QRVO,-1,26/Enero/2021
RCL,-1,26/Enero/2021
RE,-1,26/Enero/2021
REG,1,26/Enero/2021
REGN,-1,26/Enero/2021
RF,1,26/Enero/2021
RHI,-1,26/Enero/2021
RJF,-1,26/Enero/2021
RL,-1,26/Enero/2021
RMD,1,26/Enero/2021
ROK,-1,26/Enero/2021
ROL,-1,26/Enero/2021
ROP,-1,26/Enero/2021
ROST,-1,26/Enero/2021
RSG,-1,26/Enero/2021
RTX,1,26/Enero/2021
SBAC,1,26/Enero/2021
SBUX,1,26/Enero/2021
SCHW,-1,26/Enero/2021
SEE,-1,26/Enero/2021
SHW,-1,26/Enero/2021
SIVB,1,26/Enero/2021
SJM,1,26/Enero/2021
SLB,-1,26/Enero/2021
SLG,1,26/Enero/2021
SNA,1,26/Enero/2021
SNPS,-1,26/Enero/2021
SO,-1,26/Enero/2021
SPG,1,26/Enero/2021
SPGI,1,26/Enero/2021
SRE,-1,26/Enero/2021
STE,1,26/Enero/2021
STT,1,26/Enero/2021
STX,1,26/Enero/2021
STZ,-1,26/Enero/2021
SWK,1,26/Enero/2021
SWKS,-1,26/Enero/2021
SYF,-1,26/Enero/2021
SYK,-1,26/Enero/2021
SYY,1,26/Enero/2021
T,1,26/Enero/2021
TAP,1,26/Enero/2021
TDG,-1,26/Enero/2021
TDY,-1,26/Enero/2021
TEL,-1,26/Enero/2021
TER,-1,26/Enero/2021
TFC,-1,26/Enero/2021
TFX,1,26/Enero/2021
TGT,-1,26/Enero/2021
TJX,-1,26/Enero/2021
TMO,-1,26/Enero/2021
TMUS,1,26/Enero/2021
TPR,-1,26/Enero/2021
TROW,1,26/Enero/2021
TRV,-1,26/Enero/2021
TSCO,-1,26/Enero/2021
TSLA,1,26/Enero/2021
TSN,-1,26/Enero/2021
TT,-1,26/Enero/2021
TTWO,-1,26/Enero/2021
TWTR,1,26/Enero/2021
TXN,-1,26/Enero/2021
TXT,-1,26/Enero/2021
TYL,-1,26/Enero/2021
UA,-1,26/Enero/2021
UAA,-1,26/Enero/2021
UAL,1,26/Enero/2021
UDR,1,26/Enero/2021
UHS,1,26/Enero/2021
ULTA,-1,26/Enero/2021
UNH,-1,26/Enero/2021
UNM,1,26/Enero/2021
UNP,-1,26/Enero/2021
UPS,-1,26/Enero/2021
URI,-1,26/Enero/2021
USB,-1,26/Enero/2021
V,1,26/Enero/2021
VAR,1,26/Enero/2021
VFC,1,26/Enero/2021
VIAC,1,26/Enero/2021
VLO,-1,26/Enero/2021
VMC,-1,26/Enero/2021
VNO,1,26/Enero/2021
VNT,-1,26/Enero/2021
VRSK,-1,26/Enero/2021
VRSN,1,26/Enero/2021
VRTX,-1,26/Enero/2021
VTR,-1,26/Enero/2021
VTRS,-1,26/Enero/2021
VZ,-1,26/Enero/2021
WAB,-1,26/Enero/2021
WAT,-1,26/Enero/2021
WBA,1,26/Enero/2021
WDC,1,26/Enero/2021
WEC,-1,26/Enero/2021
WELL,-1,26/Enero/2021
WFC,-1,26/Enero/2021
WHR,1,26/Enero/2021
WLTW,1,26/Enero/2021
WM,-1,26/Enero/2021
WMB,-1,26/Enero/2021
WMT,1,26/Enero/2021
WRB,-1,26/Enero/2021
WRK,-1,26/Enero/2021
WST,-1,26/Enero/2021
WU,1,26/Enero/2021
WY,-1,26/Enero/2021
WYNN,-1,26/Enero/2021
XEL,-1,26/Enero/2021
XLNX,-1,26/Enero/2021
XOM,-1,26/Enero/2021
XRAY,1,26/Enero/2021
XRX,1,26/Enero/2021
XYL,-1,26/Enero/2021
YUM,1,26/Enero/2021
ZBH,-1,26/Enero/2021
ZBRA,-1,26/Enero/2021
ZION,-1,26/Enero/2021
ZTS,-1,26/Enero/2021
ASML,-1,26/Enero/2021
BIDU,-1,26/Enero/2021
BMRN,-1,26/Enero/2021
CHKP,1,26/Enero/2021
DOCU,-1,26/Enero/2021
JD,-1,26/Enero/2021
LBTYA,1,26/Enero/2021
LBTYK,1,26/Enero/2021
LULU,-1,26/Enero/2021
MELI,-1,26/Enero/2021
MRNA,1,26/Enero/2021
NTES,-1,26/Enero/2021
NXPI,-1,26/Enero/2021
PDD,-1,26/Enero/2021
SGEN,-1,26/Enero/2021
SIRI,1,26/Enero/2021
SPLK,1,26/Enero/2021
TCOM,-1,26/Enero/2021
WDAY,1,26/Enero/2021
ZM,-1,26/Enero/2021
A,-1,27/Enero/2021
AAL,1,27/Enero/2021
AAP,-1,27/Enero/2021
AAPL,-1,27/Enero/2021
ABBV,-1,27/Enero/2021
ABC,-1,27/Enero/2021
ABMD,-1,27/Enero/2021
ABT,-1,27/Enero/2021
ACN,-1,27/Enero/2021
ADBE,-1,27/Enero/2021
ADI,-1,27/Enero/2021
ADM,-1,27/Enero/2021
ADP,1,27/Enero/2021
ADSK,-1,27/Enero/2021
AEE,-1,27/Enero/2021
AEP,-1,27/Enero/2021
AES,-1,27/Enero/2021
AFL,-1,27/Enero/2021
AIG,-1,27/Enero/2021
AIZ,1,27/Enero/2021
AJG,-1,27/Enero/2021
AKAM,1,27/Enero/2021
ALB,-1,27/Enero/2021
ALGN,-1,27/Enero/2021
ALK,-1,27/Enero/2021
ALL,1,27/Enero/2021
ALLE,1,27/Enero/2021
ALXN,-1,27/Enero/2021
AMAT,-1,27/Enero/2021
AMCR,-1,27/Enero/2021
AMD,-1,27/Enero/2021
AME,-1,27/Enero/2021
AMGN,-1,27/Enero/2021
AMP,-1,27/Enero/2021
AMT,-1,27/Enero/2021
AMZN,-1,27/Enero/2021
ANET,-1,27/Enero/2021
ANSS,-1,27/Enero/2021
ANTM,-1,27/Enero/2021
AON,-1,27/Enero/2021
AOS,-1,27/Enero/2021
APA,-1,27/Enero/2021
APD,-1,27/Enero/2021
APH,-1,27/Enero/2021
APTV,-1,27/Enero/2021
ARE,-1,27/Enero/2021
ATO,-1,27/Enero/2021
ATVI,-1,27/Enero/2021
AVB,-1,27/Enero/2021
AVGO,-1,27/Enero/2021
AVY,-1,27/Enero/2021
AWK,-1,27/Enero/2021
AXP,-1,27/Enero/2021
AZO,-1,27/Enero/2021
BA,-1,27/Enero/2021
BAC,-1,27/Enero/2021
BAX,-1,27/Enero/2021
BBY,-1,27/Enero/2021
BDX,-1,27/Enero/2021
BEN,-1,27/Enero/2021
BF.B,1,27/Enero/2021
BIIB,-1,27/Enero/2021
BIO,-1,27/Enero/2021
BK,-1,27/Enero/2021
BKNG,-1,27/Enero/2021
BKR,-1,27/Enero/2021
BLK,-1,27/Enero/2021
BLL,-1,27/Enero/2021
BMY,-1,27/Enero/2021
BR,-1,27/Enero/2021
BRK.B,-1,27/Enero/2021
BSX,-1,27/Enero/2021
BWA,1,27/Enero/2021
BXP,-1,27/Enero/2021
C,-1,27/Enero/2021
CAG,1,27/Enero/2021
CAH,-1,27/Enero/2021
CARR,-1,27/Enero/2021
CAT,-1,27/Enero/2021
CB,-1,27/Enero/2021
CBOE,-1,27/Enero/2021
CBRE,-1,27/Enero/2021
CCI,-1,27/Enero/2021
CCL,1,27/Enero/2021
CDNS,-1,27/Enero/2021
CDW,-1,27/Enero/2021
CE,-1,27/Enero/2021
CERN,1,27/Enero/2021
CF,-1,27/Enero/2021
CFG,-1,27/Enero/2021
CHD,-1,27/Enero/2021
CHRW,-1,27/Enero/2021
CHTR,-1,27/Enero/2021
CI,-1,27/Enero/2021
CINF,-1,27/Enero/2021
CL,-1,27/Enero/2021
CLX,1,27/Enero/2021
CMA,-1,27/Enero/2021
CMCSA,-1,27/Enero/2021
CME,-1,27/Enero/2021
CMG,-1,27/Enero/2021
CMI,-1,27/Enero/2021
CMS,-1,27/Enero/2021
CNC,-1,27/Enero/2021
CNP,-1,27/Enero/2021
COF,1,27/Enero/2021
COG,1,27/Enero/2021
COO,-1,27/Enero/2021
COP,-1,27/Enero/2021
COST,-1,27/Enero/2021
CPB,1,27/Enero/2021
CPRT,-1,27/Enero/2021
CRM,-1,27/Enero/2021
CSCO,1,27/Enero/2021
CSX,-1,27/Enero/2021
CTAS,-1,27/Enero/2021
CTLT,-1,27/Enero/2021
CTSH,-1,27/Enero/2021
CTVA,-1,27/Enero/2021
CTXS,1,27/Enero/2021
CVS,-1,27/Enero/2021
CVX,-1,27/Enero/2021
D,-1,27/Enero/2021
DAL,-1,27/Enero/2021
DD,-1,27/Enero/2021
DE,-1,27/Enero/2021
DFS,-1,27/Enero/2021
DG,-1,27/Enero/2021
DGX,-1,27/Enero/2021
DHI,-1,27/Enero/2021
DHR,-1,27/Enero/2021
DIS,-1,27/Enero/2021
DISCA,1,27/Enero/2021
DISCK,-1,27/Enero/2021
DISH,-1,27/Enero/2021
DLR,1,27/Enero/2021
DLTR,-1,27/Enero/2021
DOV,-1,27/Enero/2021
DOW,-1,27/Enero/2021
DPZ,-1,27/Enero/2021
DRE,-1,27/Enero/2021
DRI,-1,27/Enero/2021
DTE,-1,27/Enero/2021
DUK,-1,27/Enero/2021
DVA,-1,27/Enero/2021
DVN,1,27/Enero/2021
DXC,-1,27/Enero/2021
DXCM,-1,27/Enero/2021
EA,-1,27/Enero/2021
EBAY,-1,27/Enero/2021
ECL,-1,27/Enero/2021
ED,1,27/Enero/2021
EFX,-1,27/Enero/2021
EIX,-1,27/Enero/2021
EL,-1,27/Enero/2021
EMN,-1,27/Enero/2021
EMR,-1,27/Enero/2021
ENPH,-1,27/Enero/2021
EOG,1,27/Enero/2021
EQIX,-1,27/Enero/2021
EQR,-1,27/Enero/2021
ES,-1,27/Enero/2021
ESS,-1,27/Enero/2021
ETN,-1,27/Enero/2021
ETR,-1,27/Enero/2021
ETSY,-1,27/Enero/2021
EVRG,-1,27/Enero/2021
EW,-1,27/Enero/2021
EXC,-1,27/Enero/2021
EXPD,-1,27/Enero/2021
EXPE,-1,27/Enero/2021
EXR,-1,27/Enero/2021
F,-1,27/Enero/2021
FANG,-1,27/Enero/2021
FAST,1,27/Enero/2021
FB,-1,27/Enero/2021
FBHS,-1,27/Enero/2021
FCX,-1,27/Enero/2021
FDX,-1,27/Enero/2021
FE,-1,27/Enero/2021
FFIV,-1,27/Enero/2021
FIS,-1,27/Enero/2021
FISV,-1,27/Enero/2021
FITB,-1,27/Enero/2021
FLIR,1,27/Enero/2021
FLS,-1,27/Enero/2021
FLT,-1,27/Enero/2021
FMC,-1,27/Enero/2021
FOX,-1,27/Enero/2021
FOXA,-1,27/Enero/2021
FRC,-1,27/Enero/2021
FRT,-1,27/Enero/2021
FTI,1,27/Enero/2021
FTNT,-1,27/Enero/2021
FTV,-1,27/Enero/2021
GD,1,27/Enero/2021
GE,1,27/Enero/2021
GILD,-1,27/Enero/2021
GIS,1,27/Enero/2021
GL,-1,27/Enero/2021
GLW,-1,27/Enero/2021
GM,-1,27/Enero/2021
GOOG,-1,27/Enero/2021
GOOGL,-1,27/Enero/2021
GPC,-1,27/Enero/2021
GPN,-1,27/Enero/2021
GPS,-1,27/Enero/2021
GRMN,-1,27/Enero/2021
GS,-1,27/Enero/2021
GWW,-1,27/Enero/2021
HAL,-1,27/Enero/2021
HAS,-1,27/Enero/2021
HBAN,-1,27/Enero/2021
HBI,1,27/Enero/2021
HCA,-1,27/Enero/2021
HD,-1,27/Enero/2021
HES,-1,27/Enero/2021
HFC,1,27/Enero/2021
HIG,-1,27/Enero/2021
HII,1,27/Enero/2021
HLT,-1,27/Enero/2021
HOLX,-1,27/Enero/2021
HON,-1,27/Enero/2021
HPE,1,27/Enero/2021
HPQ,1,27/Enero/2021
HRL,1,27/Enero/2021
HSIC,-1,27/Enero/2021
HST,1,27/Enero/2021
HSY,-1,27/Enero/2021
HUM,-1,27/Enero/2021
HWM,-1,27/Enero/2021
IBM,-1,27/Enero/2021
ICE,-1,27/Enero/2021
IDXX,-1,27/Enero/2021
IEX,-1,27/Enero/2021
IFF,-1,27/Enero/2021
ILMN,1,27/Enero/2021
INCY,-1,27/Enero/2021
INFO,-1,27/Enero/2021
INTC,-1,27/Enero/2021
INTU,-1,27/Enero/2021
IP,-1,27/Enero/2021
IPG,-1,27/Enero/2021
IPGP,-1,27/Enero/2021
IQV,-1,27/Enero/2021
IR,-1,27/Enero/2021
IRM,1,27/Enero/2021
ISRG,-1,27/Enero/2021
IT,-1,27/Enero/2021
ITW,-1,27/Enero/2021
IVZ,-1,27/Enero/2021
J,-1,27/Enero/2021
JBHT,-1,27/Enero/2021
JCI,-1,27/Enero/2021
JKHY,-1,27/Enero/2021
JNJ,-1,27/Enero/2021
JNPR,1,27/Enero/2021
JPM,-1,27/Enero/2021
K,1,27/Enero/2021
KEY,-1,27/Enero/2021
KEYS,1,27/Enero/2021
KHC,1,27/Enero/2021
KIM,0,27/Enero/2021
KLAC,-1,27/Enero/2021
KMB,1,27/Enero/2021
KMI,-1,27/Enero/2021
KMX,-1,27/Enero/2021
KO,-1,27/Enero/2021
KR,1,27/Enero/2021
KSU,-1,27/Enero/2021
L,-1,27/Enero/2021
LB,-1,27/Enero/2021
LDOS,-1,27/Enero/2021
LEG,-1,27/Enero/2021
LEN,-1,27/Enero/2021
LH,-1,27/Enero/2021
LHX,-1,27/Enero/2021
LIN,-1,27/Enero/2021
LKQ,-1,27/Enero/2021
LLY,-1,27/Enero/2021
LMT,1,27/Enero/2021
LNC,-1,27/Enero/2021
LNT,-1,27/Enero/2021
LOW,-1,27/Enero/2021
LRCX,-1,27/Enero/2021
LUMN,1,27/Enero/2021
LUV,-1,27/Enero/2021
LVS,-1,27/Enero/2021
LW,-1,27/Enero/2021
LYB,-1,27/Enero/2021
LYV,-1,27/Enero/2021
MA,-1,27/Enero/2021
MAA,-1,27/Enero/2021
MAR,-1,27/Enero/2021
MAS,-1,27/Enero/2021
MCD,-1,27/Enero/2021
MCHP,-1,27/Enero/2021
MCK,-1,27/Enero/2021
MCO,-1,27/Enero/2021
MDLZ,-1,27/Enero/2021
MDT,-1,27/Enero/2021
MET,-1,27/Enero/2021
MGM,-1,27/Enero/2021
MHK,-1,27/Enero/2021
MKC,-1,27/Enero/2021
MKTX,1,27/Enero/2021
MLM,-1,27/Enero/2021
MMC,-1,27/Enero/2021
MMM,1,27/Enero/2021
MNST,-1,27/Enero/2021
MO,-1,27/Enero/2021
MOS,-1,27/Enero/2021
MPC,-1,27/Enero/2021
MRK,-1,27/Enero/2021
MRO,1,27/Enero/2021
MS,-1,27/Enero/2021
MSCI,-1,27/Enero/2021
MSFT,1,27/Enero/2021
MSI,-1,27/Enero/2021
MTB,-1,27/Enero/2021
MTD,-1,27/Enero/2021
MU,-1,27/Enero/2021
MXIM,-1,27/Enero/2021
NCLH,-1,27/Enero/2021
NDAQ,1,27/Enero/2021
NEE,-1,27/Enero/2021
NEM,-1,27/Enero/2021
NFLX,-1,27/Enero/2021
NI,-1,27/Enero/2021
NKE,-1,27/Enero/2021
NLOK,-1,27/Enero/2021
NLSN,1,27/Enero/2021
NOC,-1,27/Enero/2021
NOV,-1,27/Enero/2021
NOW,-1,27/Enero/2021
NRG,-1,27/Enero/2021
NSC,-1,27/Enero/2021
NTAP,1,27/Enero/2021
NTRS,-1,27/Enero/2021
NUE,-1,27/Enero/2021
NVDA,-1,27/Enero/2021
NVR,-1,27/Enero/2021
NWL,-1,27/Enero/2021
NWS,1,27/Enero/2021
NWSA,1,27/Enero/2021
O,-1,27/Enero/2021
ODFL,-1,27/Enero/2021
OKE,-1,27/Enero/2021
OMC,1,27/Enero/2021
ORCL,1,27/Enero/2021
ORLY,-1,27/Enero/2021
OTIS,-1,27/Enero/2021
OXY,1,27/Enero/2021
PAYC,-1,27/Enero/2021
PAYX,-1,27/Enero/2021
PBCT,-1,27/Enero/2021
PCAR,-1,27/Enero/2021
PEAK,-1,27/Enero/2021
PEG,-1,27/Enero/2021
PEP,-1,27/Enero/2021
PFE,-1,27/Enero/2021
PFG,-1,27/Enero/2021
PG,-1,27/Enero/2021
PGR,-1,27/Enero/2021
PH,-1,27/Enero/2021
PHM,-1,27/Enero/2021
PKG,-1,27/Enero/2021
PKI,-1,27/Enero/2021
PLD,-1,27/Enero/2021
PM,-1,27/Enero/2021
PNC,-1,27/Enero/2021
PNR,1,27/Enero/2021
PNW,-1,27/Enero/2021
POOL,-1,27/Enero/2021
PPG,-1,27/Enero/2021
PPL,-1,27/Enero/2021
PRGO,-1,27/Enero/2021
PRU,-1,27/Enero/2021
PSA,1,27/Enero/2021
PSX,-1,27/Enero/2021
PVH,-1,27/Enero/2021
PWR,-1,27/Enero/2021
PXD,-1,27/Enero/2021
PYPL,-1,27/Enero/2021
QCOM,-1,27/Enero/2021
QRVO,-1,27/Enero/2021
RCL,-1,27/Enero/2021
RE,-1,27/Enero/2021
REG,-1,27/Enero/2021
REGN,-1,27/Enero/2021
RF,-1,27/Enero/2021
RHI,-1,27/Enero/2021
RJF,-1,27/Enero/2021
RL,-1,27/Enero/2021
RMD,-1,27/Enero/2021
ROK,-1,27/Enero/2021
ROL,-1,27/Enero/2021
ROP,1,27/Enero/2021
ROST,-1,27/Enero/2021
RSG,-1,27/Enero/2021
RTX,-1,27/Enero/2021
SBAC,-1,27/Enero/2021
SBUX,-1,27/Enero/2021
SCHW,-1,27/Enero/2021
SEE,-1,27/Enero/2021
SHW,-1,27/Enero/2021
SIVB,-1,27/Enero/2021
SJM,1,27/Enero/2021
SLB,-1,27/Enero/2021
SLG,1,27/Enero/2021
SNA,1,27/Enero/2021
SNPS,-1,27/Enero/2021
SO,-1,27/Enero/2021
SPG,-1,27/Enero/2021
SPGI,-1,27/Enero/2021
SRE,-1,27/Enero/2021
STE,-1,27/Enero/2021
STT,-1,27/Enero/2021
STX,1,27/Enero/2021
STZ,-1,27/Enero/2021
SWK,-1,27/Enero/2021
SWKS,-1,27/Enero/2021
SYF,-1,27/Enero/2021
SYK,-1,27/Enero/2021
SYY,-1,27/Enero/2021
T,-1,27/Enero/2021
TAP,1,27/Enero/2021
TDG,-1,27/Enero/2021
TDY,1,27/Enero/2021
TEL,-1,27/Enero/2021
TER,-1,27/Enero/2021
TFC,-1,27/Enero/2021
TFX,-1,27/Enero/2021
TGT,-1,27/Enero/2021
TJX,-1,27/Enero/2021
TMO,-1,27/Enero/2021
TMUS,-1,27/Enero/2021
TPR,-1,27/Enero/2021
TROW,-1,27/Enero/2021
TRV,-1,27/Enero/2021
TSCO,1,27/Enero/2021
TSLA,-1,27/Enero/2021
TSN,-1,27/Enero/2021
TT,-1,27/Enero/2021
TTWO,-1,27/Enero/2021
TWTR,-1,27/Enero/2021
TXN,-1,27/Enero/2021
TXT,-1,27/Enero/2021
TYL,1,27/Enero/2021
UA,-1,27/Enero/2021
UAA,-1,27/Enero/2021
UAL,-1,27/Enero/2021
UDR,-1,27/Enero/2021
UHS,-1,27/Enero/2021
ULTA,-1,27/Enero/2021
UNH,-1,27/Enero/2021
UNM,-1,27/Enero/2021
UNP,-1,27/Enero/2021
UPS,-1,27/Enero/2021
URI,-1,27/Enero/2021
USB,-1,27/Enero/2021
V,-1,27/Enero/2021
VAR,-1,27/Enero/2021
VFC,-1,27/Enero/2021
VIAC,1,27/Enero/2021
VLO,1,27/Enero/2021
VMC,-1,27/Enero/2021
VNO,1,27/Enero/2021
VNT,-1,27/Enero/2021
VRSK,-1,27/Enero/2021
VRSN,-1,27/Enero/2021
VRTX,-1,27/Enero/2021
VTR,-1,27/Enero/2021
VTRS,-1,27/Enero/2021
VZ,-1,27/Enero/2021
WAB,-1,27/Enero/2021
WAT,-1,27/Enero/2021
WBA,1,27/Enero/2021
WDC,1,27/Enero/2021
WEC,1,27/Enero/2021
WELL,-1,27/Enero/2021
WFC,-1,27/Enero/2021
WHR,1,27/Enero/2021
WLTW,-1,27/Enero/2021
WM,-1,27/Enero/2021
WMB,-1,27/Enero/2021
WMT,-1,27/Enero/2021
WRB,-1,27/Enero/2021
WRK,-1,27/Enero/2021
WST,-1,27/Enero/2021
WU,1,27/Enero/2021
WY,-1,27/Enero/2021
WYNN,-1,27/Enero/2021
XEL,-1,27/Enero/2021
XLNX,-1,27/Enero/2021
XOM,-1,27/Enero/2021
XRAY,-1,27/Enero/2021
XRX,-1,27/Enero/2021
XYL,-1,27/Enero/2021
YUM,-1,27/Enero/2021
ZBH,-1,27/Enero/2021
ZBRA,-1,27/Enero/2021
ZION,-1,27/Enero/2021
ZTS,-1,27/Enero/2021
ASML,-1,27/Enero/2021
BIDU,-1,27/Enero/2021
BMRN,-1,27/Enero/2021
CHKP,1,27/Enero/2021
DOCU,-1,27/Enero/2021
JD,-1,27/Enero/2021
LBTYA,-1,27/Enero/2021
LBTYK,-1,27/Enero/2021
LULU,-1,27/Enero/2021
MELI,-1,27/Enero/2021
MRNA,1,27/Enero/2021
NTES,-1,27/Enero/2021
NXPI,-1,27/Enero/2021
PDD,-1,27/Enero/2021
SGEN,-1,27/Enero/2021
SIRI,1,27/Enero/2021
SPLK,-1,27/Enero/2021
TCOM,-1,27/Enero/2021
WDAY,-1,27/Enero/2021
ZM,-1,27/Enero/2021
A,1,28/Enero/2021
AAL,1,28/Enero/2021
AAP,1,28/Enero/2021
AAPL,-1,28/Enero/2021
ABBV,1,28/Enero/2021
ABC,1,28/Enero/2021
ABMD,1,28/Enero/2021
ABT,1,28/Enero/2021
ACN,1,28/Enero/2021
ADBE,1,28/Enero/2021
ADI,1,28/Enero/2021
ADM,1,28/Enero/2021
ADP,1,28/Enero/2021
ADSK,1,28/Enero/2021
AEE,-1,28/Enero/2021
AEP,1,28/Enero/2021
AES,1,28/Enero/2021
AFL,1,28/Enero/2021
AIG,1,28/Enero/2021
AIZ,1,28/Enero/2021
AJG,1,28/Enero/2021
AKAM,-1,28/Enero/2021
ALB,-1,28/Enero/2021
ALGN,1,28/Enero/2021
ALK,1,28/Enero/2021
ALL,-1,28/Enero/2021
ALLE,-1,28/Enero/2021
ALXN,1,28/Enero/2021
AMAT,1,28/Enero/2021
AMCR,1,28/Enero/2021
AMD,-1,28/Enero/2021
AME,1,28/Enero/2021
AMGN,-1,28/Enero/2021
AMP,1,28/Enero/2021
AMT,-1,28/Enero/2021
AMZN,1,28/Enero/2021
ANET,1,28/Enero/2021
ANSS,1,28/Enero/2021
ANTM,1,28/Enero/2021
AON,-1,28/Enero/2021
AOS,1,28/Enero/2021
APA,1,28/Enero/2021
APD,1,28/Enero/2021
APH,1,28/Enero/2021
APTV,1,28/Enero/2021
ARE,1,28/Enero/2021
ATO,-1,28/Enero/2021
ATVI,1,28/Enero/2021
AVB,1,28/Enero/2021
AVGO,1,28/Enero/2021
AVY,1,28/Enero/2021
AWK,1,28/Enero/2021
AXP,1,28/Enero/2021
AZO,1,28/Enero/2021
BA,1,28/Enero/2021
BAC,1,28/Enero/2021
BAX,-1,28/Enero/2021
BBY,-1,28/Enero/2021
BDX,1,28/Enero/2021
BEN,1,28/Enero/2021
BF.B,1,28/Enero/2021
BIIB,1,28/Enero/2021
BIO,1,28/Enero/2021
BK,1,28/Enero/2021
BKNG,1,28/Enero/2021
BKR,1,28/Enero/2021
BLK,1,28/Enero/2021
BLL,1,28/Enero/2021
BMY,1,28/Enero/2021
BR,1,28/Enero/2021
BRK.B,1,28/Enero/2021
BSX,1,28/Enero/2021
BWA,-1,28/Enero/2021
BXP,1,28/Enero/2021
C,1,28/Enero/2021
CAG,-1,28/Enero/2021
CAH,1,28/Enero/2021
CARR,1,28/Enero/2021
CAT,1,28/Enero/2021
CB,1,28/Enero/2021
CBOE,1,28/Enero/2021
CBRE,1,28/Enero/2021
CCI,-1,28/Enero/2021
CCL,1,28/Enero/2021
CDNS,1,28/Enero/2021
CDW,1,28/Enero/2021
CE,1,28/Enero/2021
CERN,-1,28/Enero/2021
CF,1,28/Enero/2021
CFG,1,28/Enero/2021
CHD,-1,28/Enero/2021
CHRW,-1,28/Enero/2021
CHTR,1,28/Enero/2021
